NO	Time	MMode	MValue	MUnit	SMode	SValue	SUnit	Freq
75	2016-01-09 15:51:23	Rs	,5004	KOhm	?	0,0	Deg	10KHz
76	2016-01-09 15:51:24	Rs	,5004	KOhm	?	0,0	Deg	10KHz
77	2016-01-09 15:51:24	Rs	,5004	KOhm	?	0,0	Deg	10KHz
78	2016-01-09 15:51:25	Rs	,5004	KOhm	?	0,0	Deg	10KHz
79	2016-01-09 15:51:25	Rs	,5004	KOhm	?	0,0	Deg	10KHz
80	2016-01-09 15:51:26	Rs	,5004	KOhm	?	0,0	Deg	10KHz
81	2016-01-09 15:51:26	Rs	,5004	KOhm	?	0,0	Deg	10KHz
82	2016-01-09 15:51:27	Rs	,5004	KOhm	?	0,0	Deg	10KHz
83	2016-01-09 15:51:27	Rs	,5004	KOhm	?	0,0	Deg	10KHz
84	2016-01-09 15:51:28	Rs	,5004	KOhm	?	0,0	Deg	10KHz
85	2016-01-09 15:51:28	Rs	,5004	KOhm	?	0,0	Deg	10KHz
86	2016-01-09 15:51:29	Rs	,5004	KOhm	?	0,0	Deg	10KHz
87	2016-01-09 15:51:29	Rs	,5004	KOhm	?	0,0	Deg	10KHz
88	2016-01-09 15:51:30	Rs	,5004	KOhm	?	0,0	Deg	10KHz
89	2016-01-09 15:51:30	Rs	,5004	KOhm	?	0,0	Deg	10KHz
90	2016-01-09 15:51:31	Rs	,5004	KOhm	?	0,0	Deg	10KHz
91	2016-01-09 15:51:31	Rs	,5004	KOhm	?	0,0	Deg	10KHz
92	2016-01-09 15:51:32	Rs	,5004	KOhm	?	0,0	Deg	10KHz
93	2016-01-09 15:51:32	Rs	,5004	KOhm	?	0,0	Deg	10KHz
94	2016-01-09 15:51:33	Rs	,5004	KOhm	?	0,0	Deg	10KHz
95	2016-01-09 15:51:33	Rs	,5004	KOhm	?	0,0	Deg	10KHz
96	2016-01-09 15:51:34	Rs	,5004	KOhm	?	0,0	Deg	10KHz
97	2016-01-09 15:51:34	Rs	,5004	KOhm	?	0,0	Deg	10KHz
98	2016-01-09 15:51:35	Rs	,5004	KOhm	?	0,0	Deg	10KHz
99	2016-01-09 15:51:35	Rs	,5004	KOhm	?	0,0	Deg	10KHz
100	2016-01-09 15:51:36	Rs	,5004	KOhm	?	0,0	Deg	10KHz
101	2016-01-09 15:51:36	Rs	,5004	KOhm	?	0,0	Deg	10KHz
102	2016-01-09 15:51:37	Rp	-		?	-		100KHz
103	2016-01-09 15:51:37	Rs	-		?	-		100KHz
104	2016-01-09 15:51:38	Rs	-		?	-		100KHz
105	2016-01-09 15:51:38	Rs	,0000	KOhm	?	6553,	Deg	100KHz
106	2016-01-09 15:51:39	Rs	,5002	KOhm	?	6553,	Deg	100KHz
107	2016-01-09 15:51:39	Rs	,5002	KOhm	?	0,0	Deg	100KHz
108	2016-01-09 15:51:40	Rs	,5003	KOhm	?	0,0	Deg	100KHz
109	2016-01-09 15:51:40	Rs	,5004	KOhm	?	0,0	Deg	100KHz
110	2016-01-09 15:51:41	Rs	,5004	KOhm	?	0,0	Deg	100KHz
111	2016-01-09 15:51:41	Rs	,5004	KOhm	?	0,0	Deg	100KHz
112	2016-01-09 15:51:42	Rs	,5004	KOhm	?	0,0	Deg	100KHz
113	2016-01-09 15:51:42	Rs	,5004	KOhm	?	0,0	Deg	100KHz
114	2016-01-09 15:51:43	Rs	,5004	KOhm	?	0,0	Deg	100KHz
115	2016-01-09 15:51:43	Rs	,5004	KOhm	?	0,0	Deg	100KHz
116	2016-01-09 15:51:44	Rs	,5004	KOhm	?	0,0	Deg	100KHz
117	2016-01-09 15:51:44	Rs	,5004	KOhm	?	0,0	Deg	100KHz
118	2016-01-09 15:51:45	Rs	,5004	KOhm	?	0,0	Deg	100KHz
119	2016-01-09 15:51:45	Rs	,5004	KOhm	?	0,0	Deg	100KHz
120	2016-01-09 15:51:46	Rs	,5004	KOhm	?	0,0	Deg	100KHz
121	2016-01-09 15:51:46	Rs	,5004	KOhm	?	0,0	Deg	100KHz
122	2016-01-09 15:51:47	Rs	,5004	KOhm	?	0,0	Deg	100KHz
123	2016-01-09 15:51:47	Rs	,5004	KOhm	?	0,0	Deg	100KHz
124	2016-01-09 15:51:48	Rs	,5004	KOhm	?	0,0	Deg	100KHz
125	2016-01-09 15:51:48	Rs	,5004	KOhm	?	0,0	Deg	100KHz
126	2016-01-09 15:51:49	Rs	,5004	KOhm	?	0,0	Deg	100KHz
